MESE,ANNO,REGIONE,COD ISTAT REGIONE,STATO ESTERO,CODICE ISO STATO,TIPO SOGGETTO,RETTIFICHE,CAMBI DI RESIDENZA,AUTOCERTIFICAZIONI,VISURE,CERTIFICATI,TOTALE
7,2021,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,1,0,0,1
7,2021,VENETO,05,BELGIO,BEL,AIRE,0,0,2,2,0,4
7,2021,CALABRIA,18,BRASILE,BRA,AIRE,1,0,0,3,0,4
7,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,3,0,0,3
7,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,2,0,3
7,2021,PUGLIA,16,BRASILE,BRA,AIRE,0,0,1,3,0,4
7,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,0,1,0,1
7,2021,VENETO,05,BRASILE,BRA,AIRE,2,0,2,14,0,18
7,2021,LAZIO,12,BULGARIA,BGR,AIRE,2,0,3,3,0,8
7,2021,CALABRIA,18,COLOMBIA,COL,AIRE,0,0,1,0,0,1
7,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,1,0,0,24,0,25
7,2021,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,3,0,0,3
7,2021,LAZIO,12,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,0,0,1
7,2021,VENETO,05,EMIRATI ARABI UNITI,ARE,AIRE,0,0,5,0,0,5
7,2021,FRIULI VENEZIA GIULIA,06,FINLANDIA,FIN,AIRE,0,0,0,1,0,1
7,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,0,0,1,0,0,1
7,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,0,0,0,3,0,3
7,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,1,0,0,1
7,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,1,0,0,1
7,2021,CALABRIA,18,GERMANIA,DEU,AIRE,1,0,1,0,0,2
7,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,2,0,0,2
7,2021,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,0,0,1,0,0,1
7,2021,LIGURIA,07,GERMANIA,DEU,AIRE,0,0,2,3,0,5
7,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,5,5,0,10
7,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,0,0,3,2,0,5
7,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,1,0,0,1
7,2021,MARCHE,11,GRECIA,GRC,AIRE,1,0,0,0,0,1
7,2021,SICILIA,19,IRLANDA,IRL,AIRE,0,0,2,0,0,2
7,2021,LAZIO,12,MONACO,MCO,AIRE,0,0,1,1,0,2
7,2021,CAMPANIA,15,PAESI BASSI,NLD,AIRE,0,0,0,2,0,2
7,2021,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,0,0,1,5,0,6
7,2021,LAZIO,12,PAESI BASSI,NLD,AIRE,0,0,4,0,0,4
7,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,1,0,3,2,0,6
7,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,0,0,3,0,0,3
7,2021,SICILIA,19,PAESI BASSI,NLD,AIRE,1,0,1,1,0,3
7,2021,ABRUZZO,13,PANAMA,PAN,AIRE,0,0,1,0,0,1
7,2021,LOMBARDIA,03,PANAMA,PAN,AIRE,0,0,4,0,0,4
7,2021,CALABRIA,18,PORTOGALLO,PRT,AIRE,2,0,1,0,0,3
7,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,1,0,0,1
7,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,1,0,1,2,0,4
7,2021,LIGURIA,07,PORTOGALLO,PRT,AIRE,0,0,1,0,0,1
7,2021,PIEMONTE,01,PORTOGALLO,PRT,AIRE,0,0,3,1,0,4
7,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,1,0,1,0,0,2
7,2021,CALABRIA,18,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
7,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,0,0,0,1,0,1
7,2021,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
7,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,3,0,8,19,0,30
7,2021,MARCHE,11,REGNO UNITO,GBR,AIRE,1,0,0,1,0,2
7,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,1,2,0,3
7,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,3,2,0,5
7,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,0,0,2,1,0,3
7,2021,PIEMONTE,01,REPUBBLICA DOMINICANA,DOM,AIRE,0,0,1,0,0,1
7,2021,PIEMONTE,01,REPUBBLICA POPOLARE CINESE,CHN,AIRE,0,0,0,1,0,1
7,2021,EMILIA ROMAGNA,08,ROMANIA,ROU,AIRE,0,0,1,0,0,1
7,2021,EMILIA ROMAGNA,08,SAN MARINO,SMR,AIRE,1,0,2,3,0,6
7,2021,FRIULI VENEZIA GIULIA,06,SLOVENIA,SVN,AIRE,1,0,0,0,0,1
7,2021,VENETO,05,SLOVENIA,SVN,AIRE,0,0,1,0,0,1
7,2021,BASILICATA,17,SPAGNA,ESP,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,SPAGNA,ESP,AIRE,1,0,2,2,0,5
7,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,1,0,0,1
7,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,2,0,10,4,0,16
7,2021,PUGLIA,16,SPAGNA,ESP,AIRE,1,0,1,2,0,4
7,2021,SARDEGNA,20,SPAGNA,ESP,AIRE,0,0,1,3,0,4
7,2021,SICILIA,19,SPAGNA,ESP,AIRE,1,0,1,0,0,2
7,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
7,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,0,2
7,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,1,0,0,0,0,1
7,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,0,0,2
7,2021,LIGURIA,07,SVEZIA,SWE,AIRE,2,0,0,0,0,2
7,2021,LOMBARDIA,03,SVEZIA,SWE,AIRE,0,0,6,0,0,6
7,2021,MARCHE,11,SVEZIA,SWE,AIRE,0,0,4,0,0,4
7,2021,SICILIA,19,SVEZIA,SWE,AIRE,0,0,2,0,0,2
7,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,0,0,1,0,0,1
7,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,2,1,0,3
7,2021,LAZIO,12,TUNISIA,TUN,AIRE,0,0,0,3,0,3
7,2021,SICILIA,19,TUNISIA,TUN,AIRE,0,0,0,1,0,1
7,2021,LAZIO,12,TURCHIA,TUR,AIRE,0,0,0,1,0,1
7,2021,LOMBARDIA,03,TURCHIA,TUR,AIRE,0,0,0,3,0,3
7,2021,BASILICATA,17,URUGUAY,URY,AIRE,1,0,1,2,0,4
7,2021,FRIULI VENEZIA GIULIA,06,VENEZUELA,VEN,AIRE,0,0,0,1,0,1
7,2021,ABRUZZO,13,,,Residenti,26,0,200,179,0,405
7,2021,BASILICATA,17,,,Residenti,5,0,96,77,0,178
7,2021,CALABRIA,18,,,Residenti,37,0,256,198,0,491
7,2021,CAMPANIA,15,,,Residenti,75,0,685,595,0,1355
7,2021,EMILIA ROMAGNA,08,,,Residenti,47,0,1048,638,0,1733
7,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,16,0,249,136,0,401
7,2021,LAZIO,12,,,Residenti,90,0,1020,822,0,1932
7,2021,LIGURIA,07,,,Residenti,13,0,99,94,0,206
7,2021,LOMBARDIA,03,,,Residenti,193,0,1603,1039,0,2835
7,2021,MARCHE,11,,,Residenti,11,0,256,123,0,390
7,2021,MOLISE,14,,,Residenti,1,0,35,17,0,53
7,2021,PIEMONTE,01,,,Residenti,39,0,568,304,0,911
7,2021,PUGLIA,16,,,Residenti,33,0,400,295,0,728
7,2021,SARDEGNA,20,,,Residenti,17,0,250,200,0,467
7,2021,SICILIA,19,,,Residenti,150,0,1600,857,0,2607
7,2021,TOSCANA,09,,,Residenti,52,0,436,331,0,819
7,2021,TRENTINO ALTO ADIGE,04,,,Residenti,20,0,505,239,0,764
7,2021,UMBRIA,10,,,Residenti,16,0,248,139,0,403
7,2021,VALLE D'AOSTA,02,,,Residenti,0,0,2,5,0,7
7,2021,VENETO,05,,,Residenti,38,0,725,485,0,1248
8,2021,MARCHE,11,ALBANIA,ALB,AIRE,0,0,4,0,0,4
8,2021,LAZIO,12,ARGENTINA,ARG,AIRE,0,0,0,1,0,1
8,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,1,0,2,0,0,3
8,2021,FRIULI VENEZIA GIULIA,06,AUSTRALIA,AUS,AIRE,1,0,1,0,0,2
8,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,0,2,0,2
8,2021,MOLISE,14,AUSTRIA,AUT,AIRE,1,0,0,4,0,5
8,2021,CAMPANIA,15,BELGIO,BEL,AIRE,0,0,1,0,0,1
8,2021,TRENTINO ALTO ADIGE,04,BELGIO,BEL,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,3,3,0,6
8,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,0,0,1
8,2021,MOLISE,14,BRASILE,BRA,AIRE,0,0,3,0,0,3
8,2021,TOSCANA,09,BRASILE,BRA,AIRE,0,0,1,0,0,1
8,2021,VENETO,05,BRASILE,BRA,AIRE,1,0,0,8,0,9
8,2021,LOMBARDIA,03,CANADA,CAN,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,CILE,CHL,AIRE,0,0,1,0,0,1
8,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,0,3,0,3
8,2021,EMILIA ROMAGNA,08,EMIRATI ARABI UNITI,ARE,AIRE,0,0,0,1,0,1
8,2021,TRENTINO ALTO ADIGE,04,EMIRATI ARABI UNITI,ARE,AIRE,0,0,2,0,0,2
8,2021,BASILICATA,17,FRANCIA,FRA,AIRE,0,0,1,3,0,4
8,2021,CALABRIA,18,FRANCIA,FRA,AIRE,0,0,1,1,0,2
8,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,2,0,1,0,0,3
8,2021,LAZIO,12,FRANCIA,FRA,AIRE,0,0,1,3,0,4
8,2021,LOMBARDIA,03,FRANCIA,FRA,AIRE,0,0,0,1,0,1
8,2021,PIEMONTE,01,FRANCIA,FRA,AIRE,1,0,1,0,0,2
8,2021,SICILIA,19,FRANCIA,FRA,AIRE,0,0,2,0,0,2
8,2021,TOSCANA,09,FRANCIA,FRA,AIRE,0,0,1,2,0,3
8,2021,VENETO,05,FRANCIA,FRA,AIRE,0,0,2,0,0,2
8,2021,EMILIA ROMAGNA,08,GERMANIA,DEU,AIRE,2,0,0,0,0,2
8,2021,FRIULI VENEZIA GIULIA,06,GERMANIA,DEU,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,GERMANIA,DEU,AIRE,1,0,4,1,0,6
8,2021,PIEMONTE,01,GERMANIA,DEU,AIRE,1,0,3,1,0,5
8,2021,SICILIA,19,GERMANIA,DEU,AIRE,3,0,3,4,0,10
8,2021,TOSCANA,09,GERMANIA,DEU,AIRE,0,0,1,0,0,1
8,2021,TRENTINO ALTO ADIGE,04,GERMANIA,DEU,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,GIAPPONE,JPN,AIRE,0,0,2,4,0,6
8,2021,LAZIO,12,IRAN,IRN,AIRE,0,0,0,1,0,1
8,2021,SICILIA,19,IRLANDA,IRL,AIRE,1,0,0,0,0,1
8,2021,LAZIO,12,LUSSEMBURGO,LUX,AIRE,0,0,1,0,0,1
8,2021,CAMPANIA,15,MADAGASCAR,MDG,AIRE,0,0,1,0,0,1
8,2021,PIEMONTE,01,MALTA,MLT,AIRE,0,0,1,0,0,1
8,2021,CAMPANIA,15,MAROCCO,MAR,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,MAROCCO,MAR,AIRE,0,0,4,0,0,4
8,2021,VENETO,05,MESSICO,MEX,AIRE,0,0,1,0,0,1
8,2021,CAMPANIA,15,NORVEGIA,NOR,AIRE,0,0,1,2,0,3
8,2021,LAZIO,12,NORVEGIA,NOR,AIRE,0,0,4,0,0,4
8,2021,EMILIA ROMAGNA,08,PAESI BASSI,NLD,AIRE,0,0,1,0,0,1
8,2021,LOMBARDIA,03,PAESI BASSI,NLD,AIRE,0,0,3,0,0,3
8,2021,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,2,0,0,2
8,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,0,0,2,0,0,2
8,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,2,0,0,2
8,2021,LOMBARDIA,03,PORTOGALLO,PRT,AIRE,0,0,7,3,0,10
8,2021,SICILIA,19,PORTOGALLO,PRT,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,QATAR,QAT,AIRE,0,0,1,0,0,1
8,2021,PIEMONTE,01,QATAR,QAT,AIRE,0,0,1,0,0,1
8,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,2,0,5,2,0,9
8,2021,EMILIA ROMAGNA,08,REGNO UNITO,GBR,AIRE,0,0,0,5,0,5
8,2021,LAZIO,12,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
8,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,0,0,0,8,0,8
8,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,3,4,0,7
8,2021,TRENTINO ALTO ADIGE,04,REGNO UNITO,GBR,AIRE,0,0,2,0,0,2
8,2021,CALABRIA,18,REPUBBLICA CECA,CZE,AIRE,2,0,4,4,0,10
8,2021,SICILIA,19,ROMANIA,ROU,AIRE,1,0,1,0,0,2
8,2021,VENETO,05,ROMANIA,ROU,AIRE,1,0,0,0,0,1
8,2021,LAZIO,12,SINGAPORE,SGP,AIRE,0,0,1,2,0,3
8,2021,VENETO,05,SINGAPORE,SGP,AIRE,0,0,2,0,0,2
8,2021,CALABRIA,18,SPAGNA,ESP,AIRE,0,0,1,2,0,3
8,2021,LOMBARDIA,03,SPAGNA,ESP,AIRE,0,0,1,4,0,5
8,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,0,0,2,0,0,2
8,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,9,0,0,9
8,2021,VENETO,05,SPAGNA,ESP,AIRE,0,0,3,1,0,4
8,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,2,0,2
8,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,0,0,8,0,0,8
8,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,1,0,2
8,2021,TRENTINO ALTO ADIGE,04,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
8,2021,LAZIO,12,SVIZZERA,CHE,AIRE,0,0,2,5,0,7
8,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,0,0,2,1,0,3
8,2021,SICILIA,19,SVIZZERA,CHE,AIRE,2,0,1,3,0,6
8,2021,LAZIO,12,TUNISIA,TUN,AIRE,0,0,1,2,0,3
8,2021,SICILIA,19,TUNISIA,TUN,AIRE,0,0,2,0,0,2
8,2021,UMBRIA,10,TUNISIA,TUN,AIRE,0,0,0,1,0,1
8,2021,LAZIO,12,TURCHIA,TUR,AIRE,2,0,0,0,0,2
8,2021,PIEMONTE,01,URUGUAY,URY,AIRE,1,0,0,2,0,3
8,2021,ABRUZZO,13,,,Residenti,19,0,156,108,0,283
8,2021,BASILICATA,17,,,Residenti,8,0,77,53,0,138
8,2021,CALABRIA,18,,,Residenti,40,0,214,135,0,389
8,2021,CAMPANIA,15,,,Residenti,94,0,587,438,0,1119
8,2021,EMILIA ROMAGNA,08,,,Residenti,56,0,861,580,0,1497
8,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,11,0,185,106,0,302
8,2021,LAZIO,12,,,Residenti,69,0,750,747,0,1566
8,2021,LIGURIA,07,,,Residenti,9,0,83,60,0,152
8,2021,LOMBARDIA,03,,,Residenti,153,0,1064,656,0,1873
8,2021,MARCHE,11,,,Residenti,5,0,146,102,0,253
8,2021,MOLISE,14,,,Residenti,3,0,22,15,0,40
8,2021,PIEMONTE,01,,,Residenti,22,0,391,211,0,624
8,2021,PUGLIA,16,,,Residenti,25,0,305,252,0,582
8,2021,SARDEGNA,20,,,Residenti,26,0,213,190,0,429
8,2021,SICILIA,19,,,Residenti,98,0,1060,719,0,1877
8,2021,TOSCANA,09,,,Residenti,27,0,331,234,0,592
8,2021,TRENTINO ALTO ADIGE,04,,,Residenti,24,0,388,189,0,601
8,2021,UMBRIA,10,,,Residenti,19,0,192,162,0,373
8,2021,VALLE D'AOSTA,02,,,Residenti,0,0,9,11,0,20
8,2021,VENETO,05,,,Residenti,42,0,682,357,0,1081
9,2021,PIEMONTE,01,ALBANIA,ALB,AIRE,0,0,2,0,0,2
9,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,2,0,0,0,0,2
9,2021,FRIULI VENEZIA GIULIA,06,AUSTRALIA,AUS,AIRE,3,0,1,3,0,7
9,2021,VENETO,05,AUSTRALIA,AUS,AIRE,0,0,1,2,0,3
9,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,0,1,0,1
9,2021,EMILIA ROMAGNA,08,BELGIO,BEL,AIRE,1,0,0,0,0,1
9,2021,VENETO,05,BELGIO,BEL,AIRE,0,0,3,1,0,4
9,2021,BASILICATA,17,BRASILE,BRA,AIRE,2,0,1,0,0,3
9,2021,LAZIO,12,BRASILE,BRA,AIRE,1,0,3,3,0,7
9,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,0,0,1,0,0,1
9,2021,VENETO,05,BRASILE,BRA,AIRE,0,0,4,14,0,18
9,2021,LOMBARDIA,03,EMIRATI ARABI UNITI,ARE,AIRE,0,0,1,1,0,2
9,2021,CALABRIA,18,FRANCIA,FRA,AIRE,0,0,1,1,0,2
9,2021,CAMPANIA,15,FRANCIA,FRA,AIRE,0,0,0,1,0,1
9,2021,PUGLIA,16,FRANCIA,FRA,AIRE,1,0,0,0,0,1
9,2021,SARDEGNA,20,FRANCIA,FRA,AIRE,1,0,1,0,0,2
9,2021,SICILIA,19,FRANCIA,FRA,AIRE,7,0,3,13,0,23
9,2021,TOSCANA,09,FRANCIA,FRA,AIRE,2,0,3,0,0,5
9,2021,VENETO,05,FRANCIA,FRA,AIRE,0,0,1,0,0,1
9,2021,CAMPANIA,15,GERMANIA,DEU,AIRE,0,0,7,9,0,16
9,2021,LAZIO,12,GERMANIA,DEU,AIRE,1,0,1,2,0,4
9,2021,LOMBARDIA,03,GERMANIA,DEU,AIRE,0,0,2,0,0,2
9,2021,SICILIA,19,GERMANIA,DEU,AIRE,0,0,1,0,0,1
9,2021,VENETO,05,GERMANIA,DEU,AIRE,0,0,1,0,0,1
9,2021,PUGLIA,16,NUOVA ZELANDA,NZL,AIRE,0,0,2,0,0,2
9,2021,CAMPANIA,15,PAESI BASSI,NLD,AIRE,0,0,0,1,0,1
9,2021,LAZIO,12,PAESI BASSI,NLD,AIRE,0,0,4,6,0,10
9,2021,PIEMONTE,01,PAESI BASSI,NLD,AIRE,0,0,1,0,0,1
9,2021,PUGLIA,16,PAESI BASSI,NLD,AIRE,2,0,0,0,0,2
9,2021,TRENTINO ALTO ADIGE,04,PAESI BASSI,NLD,AIRE,0,0,1,0,0,1
9,2021,SICILIA,19,POLONIA,POL,AIRE,0,0,2,0,0,2
9,2021,ABRUZZO,13,PORTOGALLO,PRT,AIRE,0,0,5,0,0,5
9,2021,EMILIA ROMAGNA,08,PORTOGALLO,PRT,AIRE,1,0,1,3,0,5
9,2021,LAZIO,12,PORTOGALLO,PRT,AIRE,0,0,1,1,0,2
9,2021,CAMPANIA,15,REGNO UNITO,GBR,AIRE,1,0,2,0,0,3
9,2021,FRIULI VENEZIA GIULIA,06,REGNO UNITO,GBR,AIRE,1,0,1,1,0,3
9,2021,LIGURIA,07,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
9,2021,LOMBARDIA,03,REGNO UNITO,GBR,AIRE,1,0,4,2,0,7
9,2021,PIEMONTE,01,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
9,2021,SICILIA,19,REGNO UNITO,GBR,AIRE,0,0,1,3,0,4
9,2021,TOSCANA,09,REGNO UNITO,GBR,AIRE,1,0,1,1,0,3
9,2021,VENETO,05,REGNO UNITO,GBR,AIRE,0,0,1,0,0,1
9,2021,CAMPANIA,15,REPUBBLICA CECA,CZE,AIRE,0,0,1,3,0,4
9,2021,TOSCANA,09,SINGAPORE,SGP,AIRE,0,0,1,2,0,3
9,2021,VENETO,05,SINGAPORE,SGP,AIRE,0,0,1,0,0,1
9,2021,CAMPANIA,15,SPAGNA,ESP,AIRE,0,0,0,2,0,2
9,2021,PIEMONTE,01,SPAGNA,ESP,AIRE,1,0,0,4,0,5
9,2021,PUGLIA,16,SPAGNA,ESP,AIRE,2,0,1,2,0,5
9,2021,SICILIA,19,SPAGNA,ESP,AIRE,0,0,3,0,0,3
9,2021,VENETO,05,SPAGNA,ESP,AIRE,0,0,3,0,0,3
9,2021,BASILICATA,17,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
9,2021,CALABRIA,18,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
9,2021,CAMPANIA,15,STATI UNITI D'AMERICA,USA,AIRE,0,0,2,2,0,4
9,2021,EMILIA ROMAGNA,08,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
9,2021,LAZIO,12,STATI UNITI D'AMERICA,USA,AIRE,2,0,0,0,0,2
9,2021,LOMBARDIA,03,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,0,0,1
9,2021,PUGLIA,16,STATI UNITI D'AMERICA,USA,AIRE,0,0,1,3,0,4
9,2021,SICILIA,19,STATI UNITI D'AMERICA,USA,AIRE,0,0,0,3,0,3
9,2021,LAZIO,12,SVEZIA,SWE,AIRE,0,0,0,2,0,2
9,2021,CALABRIA,18,SVIZZERA,CHE,AIRE,0,0,6,0,0,6
9,2021,LAZIO,12,SVIZZERA,CHE,AIRE,0,0,3,0,0,3
9,2021,LOMBARDIA,03,SVIZZERA,CHE,AIRE,1,0,0,1,0,2
9,2021,SICILIA,19,SVIZZERA,CHE,AIRE,3,0,1,0,0,4
9,2021,VENETO,05,SVIZZERA,CHE,AIRE,1,0,1,0,0,2
9,2021,EMILIA ROMAGNA,08,THAILANDIA,THA,AIRE,1,0,0,0,0,1
9,2021,TOSCANA,09,THAILANDIA,THA,AIRE,0,0,0,1,0,1
9,2021,LOMBARDIA,03,UNGHERIA,HUN,AIRE,0,0,1,0,0,1
9,2021,CALABRIA,18,URUGUAY,URY,AIRE,0,0,1,0,0,1
9,2021,PIEMONTE,01,URUGUAY,URY,AIRE,0,0,0,2,0,2
9,2021,ABRUZZO,13,,,Residenti,18,0,307,227,0,552
9,2021,BASILICATA,17,,,Residenti,13,0,192,138,0,343
9,2021,CALABRIA,18,,,Residenti,54,0,328,232,0,614
9,2021,CAMPANIA,15,,,Residenti,120,0,776,673,0,1569
9,2021,EMILIA ROMAGNA,08,,,Residenti,118,0,1459,854,0,2431
9,2021,FRIULI VENEZIA GIULIA,06,,,Residenti,16,0,319,139,0,474
9,2021,LAZIO,12,,,Residenti,176,0,1352,1340,0,2868
9,2021,LIGURIA,07,,,Residenti,11,0,97,94,0,202
9,2021,LOMBARDIA,03,,,Residenti,198,0,1926,1336,0,3460
9,2021,MARCHE,11,,,Residenti,15,0,288,160,0,463
9,2021,MOLISE,14,,,Residenti,1,0,30,22,0,53
9,2021,PIEMONTE,01,,,Residenti,49,0,789,465,0,1303
9,2021,PUGLIA,16,,,Residenti,50,0,538,419,0,1007
9,2021,SARDEGNA,20,,,Residenti,30,0,420,270,0,720
9,2021,SICILIA,19,,,Residenti,185,0,2263,1289,0,3737
9,2021,TOSCANA,09,,,Residenti,41,0,648,394,0,1083
9,2021,TRENTINO ALTO ADIGE,04,,,Residenti,15,0,533,233,0,781
9,2021,UMBRIA,10,,,Residenti,24,0,386,234,0,644
9,2021,VALLE D'AOSTA,02,,,Residenti,2,0,9,11,0,22
9,2021,VENETO,05,,,Residenti,58,0,950,503,0,1511
10,2021,FRIULI VENEZIA GIULIA,06,ALBANIA,ALB,AIRE,0,0,1,0,0,1
10,2021,SICILIA,19,ARABIA SAUDITA,SAU,AIRE,0,0,2,1,0,3
10,2021,EMILIA ROMAGNA,08,ARGENTINA,ARG,AIRE,1,0,1,0,0,2
10,2021,LIGURIA,07,ARGENTINA,ARG,AIRE,0,0,1,2,0,3
10,2021,LOMBARDIA,03,ARGENTINA,ARG,AIRE,0,0,0,9,0,9
10,2021,PIEMONTE,01,ARGENTINA,ARG,AIRE,1,0,0,0,0,1
10,2021,SICILIA,19,AUSTRALIA,AUS,AIRE,0,0,1,0,0,1
10,2021,LAZIO,12,AUSTRIA,AUT,AIRE,0,0,1,0,0,1
10,2021,LOMBARDIA,03,AUSTRIA,AUT,AIRE,0,0,2,4,0,6
10,2021,MOLISE,14,AUSTRIA,AUT,AIRE,0,0,0,2,0,2
10,2021,PUGLIA,16,AUSTRIA,AUT,AIRE,0,0,1,0,0,1
10,2021,CAMPANIA,15,BELGIO,BEL,AIRE,0,0,1,0,0,1
10,2021,EMILIA ROMAGNA,08,BELGIO,BEL,AIRE,0,0,1,0,0,1
10,2021,LAZIO,12,BELGIO,BEL,AIRE,4,0,1,6,0,11
10,2021,LOMBARDIA,03,BELGIO,BEL,AIRE,0,0,1,0,0,1
10,2021,PUGLIA,16,BELGIO,BEL,AIRE,0,0,2,0,0,2
10,2021,CAMPANIA,15,BRASILE,BRA,AIRE,2,0,0,6,0,8
10,2021,EMILIA ROMAGNA,08,BRASILE,BRA,AIRE,0,0,3,2,0,5
10,2021,LAZIO,12,BRASILE,BRA,AIRE,0,0,2,1,0,3
10,2021,LOMBARDIA,03,BRASILE,BRA,AIRE,2,0,1,0,0,3
10,2021,PUGLIA,16,BRASILE,BRA,AIRE,0,0,3,6,0,9
10,2021,SICILIA,19,BRASILE,BRA,AIRE,0,0,1,0,0,1
10,2021,VALLE D'AOSTA,02,BRASILE,BRA,AIRE,2,0,1,0,0,3
10,2021,VENETO,05,BRASILE,BRA,AIRE,1,0,9,28,0,38
10,2021,CAMPANIA,15,BULGARIA,BGR,AIRE,1,0,1,0,0,2
10,2021,EMILIA ROMAGNA,08,BULGARIA,BGR,AIRE,0,0,1,0,0,1
10,2021,LAZIO,12,BULGARIA,BGR,AIRE,0,0,0,2,0,2
10,2021,SICILIA,19,BULGARIA,BGR,AIRE,0,0,2,0,0,2
10,2021,LOMBARDIA,03,CAMBOGIA,KHM,AIRE,0,0,3,0,0,3
10,2021,VENETO,05,CAMBOGIA,KHM,AIRE,0,0,1,0,0,1
10,2021,CALABRIA,18,COLOMBIA,COL,AIRE,0,0,1,0,0,1
10,2021,VALLE D'AOSTA,02,COLOMBIA,COL,AIRE,0,0,0,3,0,3
10,2021,LOMBARDIA,03,CUBA,CUB,AIRE,0,0,1,0,0,1
10,2021,FRIULI VENEZIA GIULIA,06,ECUADOR,ECU,AIRE,0,0,0,2,0,2
10,2021,LOMBARDIA,03,EGITTO,EGY,AIRE,0,0,1,0,0,1
